ID,sex,age,max_rating,current_rating,hours_in_game,games_week,pas01,pas02,pas03,pas04,pas05,pas06,pas07,pas08,pas09,rel01,rel02,rel03,rel04,rel05,rel06,rel07,rel08,rel09,rel10,rel11,rel12,rel13,heroes_3,age_group,pas_total
7447,М,20,3000,2700,3150,Больше 30 игр (по много пабликов каждый день),1,4,2,4,1,3,5,5,4,5,1,1,1,5,5,4,4,5,5,3,1,1,"снайпер 310 56%, бристлбек 159 69%, течис 146 58%",18-20 лет,29
7450,М,17,500,320,1500,1-5 игр (по выходным чисто пару каток),1,1,2,2,1,4,1,3,4,2,3,2,1,2,2,3,3,3,2,5,3,2,"Пудж 116 игры, 53.4%
Клинкз 108 игры, 62%
Рубик 88 игры, 48%",17 лет или младше,19
7452,М,16,2010,1920,3000,20-30 игр (каждый день по несколько игр),1,2,2,4,5,2,3,4,4,4,2,1,1,3,4,2,1,4,5,2,1,5,"тракса, 119 игр 58%. Худвинк, 77 игр 61%. Антимаг 69 игр 55%",17 лет или младше,27
7453,М,28,2900,2200,3326,1-5 игр (по выходным чисто пару каток),1,1,3,3,1,2,2,1,1,4,3,2,1,3,3,4,2,4,2,5,4,2,"Аппарат 163 игры 54,0%
Сало 139 игры 61,9%
Гримм 131 игры 59,5%",21-29 лет,15
7455,М,20,3540,3540,3819,"Больше 50 игр (хочу быть как ILTW, тренируюсь каждый день нон-стоп)",1,3,2,4,2,1,1,2,1,5,1,1,1,4,4,3,3,2,2,2,2,2,"бладсикер,207 игр, 52%. Джагер,197 игр, 56%. Витч доктор, 197 игр, 64%",18-20 лет,17
7456,М,15,2450,2450,2591,Больше 30 игр (по много пабликов каждый день),4,5,5,5,4,4,5,5,5,5,2,3,2,5,5,4,3,3,4,2,3,4,LC - 193 60% ; Templar Assasin 115 74%  ; SF 100+ 55%,17 лет или младше,42
7457,М,17,1700,1700,7,20-30 игр (каждый день по несколько игр),3,5,5,2,3,4,2,4,4,3,5,3,1,1,2,2,4,4,5,4,2,5,"Phoenix, 109 игр, 47%
Undying, 105 игр, 62,9%
Vengeful Spirit, 88 игр, 63%",17 лет или младше,32
7458,М,22,1820,1590,2200,11-20 игр (почти каждый день по несколько игр),3,2,5,3,3,2,1,1,4,3,4,5,1,3,5,5,5,1,3,5,5,5,"Огр маг, 230 игр, 62%, Кунка 118 игр 59%, Тайд хантер 60 игр 75%",21-29 лет,24
7459,М,20,7320,4000,1500,11-20 игр (почти каждый день по несколько игр),3,5,5,5,2,5,4,5,5,3,3,1,1,1,1,2,3,2,2,1,4,3,Oracle 223 63% Lich 143 60% Dazzle 55.45%,18-20 лет,39
7460,М,18,2300,1910,3500,11-20 игр (почти каждый день по несколько игр),3,3,4,4,2,5,5,5,2,4,4,1,2,4,5,3,3,4,4,5,3,5,"Играю на ВСЕХ (от настроения) топ 3 - Бара 76 игр 68% Питлорд 73 игры 57% Грим 73 игры 62% 
p.s. Тебя очень интересно смотреть, ты делаешь классные вещи, успехов в исследованиях <3",18-20 лет,33
7461,М,18,6200,6100,5000,11-20 игр (почти каждый день по несколько игр),3,2,3,4,1,2,3,2,2,4,1,3,1,3,5,3,3,4,3,5,5,5,OD 254 62%; Storm spirit 316 58%; arc warden 234 72%.,18-20 лет,22
7462,М,20,1240,750,800,20-30 игр (каждый день по несколько игр),1,4,1,3,1,5,1,1,3,4,3,3,1,1,3,2,3,4,4,3,3,4,"Rubick, 129 игр, 48.06%
Lion, 61 игра, 54.1%
Grimstroke, 43 игры, 46.5%",18-20 лет,20
7463,М,19,560,380,1000,1-5 игр (по выходным чисто пару каток),1,1,2,2,1,4,5,3,3,4,4,1,2,1,3,1,2,4,3,5,1,5,"Тракса, 151 игра, 53.64%; Фантомка, 68 игр, 58.82%, Командир Легиона, 37 игр, 54,05%",18-20 лет,22
7464,М,18,2300,330,1100,20-30 игр (каждый день по несколько игр),3,2,3,5,4,3,1,3,4,5,2,2,1,5,5,1,5,5,5,5,5,3,"Сенд кинг, 67 игр, 49%. Макака, 50 игр, 52%. СФ, 44 игры, 51%.",18-20 лет,28
7465,М,20,5500,5000,7000,11-20 игр (почти каждый день по несколько игр),2,3,4,5,2,4,1,4,4,5,3,1,1,5,5,1,2,4,5,3,2,2,"AM 350 игр 59%, Троль 300 игр 58%, Сларк 250 игр 60%",18-20 лет,29
7466,М,25,3500,2400,4000,6-10 игр (пару дней в неделю стабильно-дота),3,2,1,2,2,2,1,4,4,2,5,2,1,1,4,4,4,4,5,3,5,2,"Earth spirit 145 55%
Sand King 63 49%
Lina 54 50%",21-29 лет,21
7467,М,21,5550,5300,2800,20-30 игр (каждый день по несколько игр),2,4,5,5,2,4,4,4,5,5,2,2,1,1,4,2,3,4,3,2,2,1,"Рубик, 55, 58.18%. земеля 21, 47.62%, зевс 18, 77%

https://ru.dotabuff.com/players/1092212937",21-29 лет,35
7468,М,16,1500,1500,860,11-20 игр (почти каждый день по несколько игр),2,1,1,4,3,1,2,3,1,4,2,1,1,4,5,2,2,4,1,2,1,1,"Террорблейд: 120 игр, 60%; Нага:  72 игр, 40%;  Магнус: 50 игр, 80%.",17 лет или младше,18
7469,М,18,1600,1130,1100,1-5 игр (по выходным чисто пару каток),3,1,1,1,1,3,1,5,1,3,3,5,2,3,3,4,2,5,5,5,5,3,"Врка, 80 игр, 62,5%
Антимаг, 97 игр, 58.8%
Джагер, 54 игры, 59.3%",18-20 лет,17
7470,М,16,3250,3250,2000,1-5 игр (по выходным чисто пару каток),2,1,1,3,1,1,5,1,1,2,5,2,1,1,1,3,5,1,5,5,1,5,"Ursa,84,62%; Phantom Assasin,103,62,14%;juggernaut 43,60,47%",17 лет или младше,16
7471,М,17,740,380,937,1-5 игр (по выходным чисто пару каток),1,1,3,4,1,1,1,5,4,5,3,1,1,3,2,2,1,3,1,1,2,5,"Пудж, 90 игр, 28.89%; Вайпер, 45 игр,48.89%;Рики, 40 игр, 55.00%;",17 лет или младше,21
7474,М,20,1500,1300,2000,11-20 игр (почти каждый день по несколько игр),3,4,3,4,2,3,5,4,5,4,3,3,1,4,5,5,3,4,5,2,3,5,"Rubick 150 46%, CM 130 56%, wd 126 53%",18-20 лет,33
7475,М,26,5200,5200,9000,20-30 игр (каждый день по несколько игр),2,5,3,5,1,4,5,5,2,5,3,1,1,1,5,3,2,3,4,2,5,1,"Феникс, 1000+ игр, 56%; бара,500+ игр, 58%; клингз, 400+игр,65%",21-29 лет,32
7476,М,19,2200,1560,3000,6-10 игр (пару дней в неделю стабильно-дота),1,3,3,2,1,2,1,3,5,4,4,1,1,3,3,3,3,4,2,4,4,3,"Faceless void, 75 игр, 55%
Shadow fiend, 72 игры, 58%
Lifestealer, 69 игр, 59%",18-20 лет,21
7477,М,20,3500,3100,1650,11-20 игр (почти каждый день по несколько игр),2,1,1,4,2,1,5,3,2,5,2,1,1,5,5,2,3,5,5,5,3,3,"Фурион, 111 игр, 50%. ЦМ, 79 игр, 59%, Витч доктор, 44 игры, 47%",18-20 лет,21
7478,М,18,930,880,1390,6-10 игр (пару дней в неделю стабильно-дота),2,3,4,4,2,4,5,2,5,4,4,1,4,5,5,5,4,5,4,4,5,3,"ЦК, 91 игра, 64%; Hoodwink, 66 игр, 54%; Dark Willow, 35 игр, 42%",18-20 лет,31
7479,М,19,2300,1500,2400,20-30 игр (каждый день по несколько игр),2,4,5,5,1,4,3,5,5,5,2,4,1,5,5,3,3,5,5,5,2,2,"Джагер, 164, 59%; Антимаг, 80, 60; Морфлинг, 75, 49",18-20 лет,34
7480,М,17,3200,2900,2000,11-20 игр (почти каждый день по несколько игр),3,5,4,4,2,3,1,5,3,4,2,5,4,4,5,5,3,5,5,5,5,2,"(Drow Ranger,250 игр ,57%) ( Templar Assasin, 200 игр, около 59%) (Phantom Assasin,200 игр, 55 %)",17 лет или младше,30
7482,М,14,3600,3000,3000,Больше 30 игр (по много пабликов каждый день),1,4,1,5,3,2,5,5,1,5,1,1,1,5,5,3,2,5,1,5,2,1,"Ланая,500, 60%; Сф,100 игр,40%; войд спирит,100 игр, 58%",17 лет или младше,27
7483,М,20,5500,4900,15000,20-30 игр (каждый день по несколько игр),1,4,1,3,2,1,3,3,1,3,3,2,2,4,5,3,2,2,4,4,3,3,"Феникс, Шейкер, Зевс",18-20 лет,19
7484,М,19,1900,1790,3000,6-10 игр (пару дней в неделю стабильно-дота),3,4,3,4,3,1,5,4,4,4,3,1,2,3,4,3,3,3,1,5,1,3,"ES ~488 игр, Rubik ~ 108 игр , Pudge - 91.",18-20 лет,31
7485,М,16,2300,2000,2000,11-20 игр (почти каждый день по несколько игр),1,3,2,4,1,1,2,3,3,4,1,1,1,1,3,1,1,1,5,1,1,3,"Морф 270игр, 57%: Лансер 150игр, 74%: Сларк 50игр, где то 55% только начал задротить его",17 лет или младше,20
7486,М,15,800,800,750,6-10 игр (пару дней в неделю стабильно-дота),1,1,1,4,3,1,2,1,1,4,2,1,1,4,3,4,2,4,3,3,1,4,"Мипо, 45 игр, 63%. Вайпер 28, 68%. Лайфстилер, 22 игры, 59%.",17 лет или младше,15
7488,М,24,4200,3600,9131,6-10 игр (пару дней в неделю стабильно-дота),3,4,2,5,1,2,5,4,5,4,5,1,1,4,4,2,3,5,4,4,2,4,"Nyx 331 54,98%
Phoenix 212 58,96%
Jakiro 269 54,59%",21-29 лет,31
7489,М,14,1200,280,450,20-30 игр (каждый день по несколько игр),2,5,5,2,1,1,1,5,1,3,5,1,1,1,4,3,2,4,1,3,3,5,Пудж 34 игры 83℅ БХ 43 игры 65% PL  20 80%,17 лет или младше,23
7490,М,17,2700,2500,3500,"Больше 50 игр (хочу быть как ILTW, тренируюсь каждый день нон-стоп)",3,4,4,5,5,5,3,5,5,5,3,5,5,5,5,5,4,4,5,5,5,1,антимаг 146 56% скаймаг 116 64.7% кункка 114 60.5%,17 лет или младше,39
7491,М,23,3300,2980,4785.2,20-30 игр (каждый день по несколько игр),5,3,2,4,2,1,1,3,2,4,1,2,2,4,5,2,3,2,3,4,3,4,"Clinkz, 190 игр, 54.74%, Legion Commander, 187 игр, 50.80%, Slark, 178 игр, 58.99%",21-29 лет,23
7492,М,19,3500,3500,1100,1-5 игр (по выходным чисто пару каток),1,1,1,3,1,2,2,2,1,4,2,1,1,1,4,2,2,5,4,1,4,2,"Silencer-44 игры-75%, Skywrath Mage-39 игр-69.23%, Weaver-12 игр-91.67%",18-20 лет,14
7493,М,14,1600,1200,2200,6-10 игр (пару дней в неделю стабильно-дота),3,1,2,4,1,2,3,2,2,4,5,1,1,2,2,2,2,4,4,3,2,4,"Инвокер - 216 игры 44%, мипо - 157 игры 51%, шадоу финд - 72 игры 54.2%",17 лет или младше,20
7494,М,25,2900,1320,1500,1-5 игр (по выходным чисто пару каток),3,1,3,4,2,3,5,2,1,5,3,1,1,3,5,3,3,3,4,3,5,1,"Антимаг 80%, ну короче я ща не за компом, сорь Серег =)",21-29 лет,24
7495,М,19,978,150,1112,11-20 игр (почти каждый день по несколько игр),3,3,2,4,2,1,1,5,2,5,2,1,1,4,4,4,4,5,5,5,4,3,"Пурге - 69 - 52%, сф - 55 - 40%, мортред - 32 - 56%",18-20 лет,23
7496,М,17,3100,2810,2100,11-20 игр (почти каждый день по несколько игр),1,2,2,4,1,3,2,4,1,5,2,1,1,4,4,2,1,4,3,3,2,1,"Сларк, 108 ирг, 59%, Урса, 80 игр, 56%, Анти-Маг, 65 игр, 65%",17 лет или младше,20
7497,М,21,4100,2400,5000,20-30 игр (каждый день по несколько игр),2,2,1,3,1,2,1,1,2,4,2,2,1,5,5,2,3,4,3,2,3,1,"Сларк, 500 игр 60%. Зевс 140 игр 55%. урса фантомка 120 -130 игр 62%. Огр маг 100 игр 60 %.",21-29 лет,15
7498,М,18,4100,3800,1800,11-20 игр (почти каждый день по несколько игр),3,2,3,4,1,3,1,4,4,4,3,3,3,5,5,3,3,4,3,2,1,1,"Грим: 356 игр; 59,26%. Дазл: 154; 57,14%. Энигма: 125; 68%.",18-20 лет,25
7499,М,19,3200,2900,2300,1-5 игр (по выходным чисто пару каток),3,2,1,3,1,2,1,3,1,4,4,1,1,3,3,3,3,5,3,3,2,2,"Троль Варлорд, 103 игры, 53%; Шейкер, 90 игр, 60%, клинкз, 78 игр 63%.",18-20 лет,17
7500,М,17,4200,4120,2000,Больше 30 игр (по много пабликов каждый день),4,5,2,5,5,1,1,2,1,5,1,1,1,5,5,3,3,3,2,2,1,2,"Meepo, 126 games, 58% ; Slark, 96 games, 56%; Mirana, 61 games, 61%",17 лет или младше,26
7501,М,16,2250,2130,2100,20-30 игр (каждый день по несколько игр),3,3,2,4,3,1,5,4,2,4,1,3,2,5,5,1,1,3,5,1,3,1,"сф, 168 игры, 59 винрейт, шторм 151 игра, 53 винрейт, тинкер, 88 игр, 54 винрейт",17 лет или младше,27
7503,М,19,4600,3500,9000,"Больше 50 игр (хочу быть как ILTW, тренируюсь каждый день нон-стоп)",1,4,3,2,2,1,1,2,2,2,4,2,2,1,2,2,3,2,2,5,5,2,"инвокер 2000+ игр винрейт около 65%
пак около 600 игр винрейт около 60%",18-20 лет,18
7505,М,26,2600,2000,2340,1-5 игр (по выходным чисто пару каток),1,2,4,4,2,4,3,5,2,5,2,1,1,4,5,2,2,2,1,5,3,1,"SF, 696, 53%. LK, 405, 52%. Invoker, 145, 40%",21-29 лет,27
7506,М,18,2400,2280,2800,Больше 30 игр (по много пабликов каждый день),3,4,4,4,4,4,5,3,3,4,2,2,1,5,4,2,3,3,3,2,3,2,"рубик, 128 игр, 47,5%; врка 115 игр, 53%; вк 65игр, 66%",18-20 лет,34
7507,М,22,2100,1700,4000,11-20 игр (почти каждый день по несколько игр),2,2,4,5,1,5,5,1,1,5,3,5,4,3,5,4,4,2,4,5,5,4,"Инвокер 250 игр 52%
Сларк 234 игры 56%
Джаггернаут 186 игр 55%",21-29 лет,26
7508,М,19,6100,6000,3000,6-10 игр (пару дней в неделю стабильно-дота),1,1,3,1,1,2,1,4,4,4,1,5,5,1,4,1,1,5,2,2,5,1,"бруда около 500 игр, 65-70%, ланая 300 игр 55% пл 200 игр 59%",18-20 лет,18
7509,М,15,3080,2900,1600,11-20 игр (почти каждый день по несколько игр),1,1,1,5,3,2,3,1,3,4,1,1,1,5,4,1,1,3,4,1,1,1,инвокер 139 52% пудж 75 51% мк 74 68%,17 лет или младше,20
7510,М,15,2700,2600,4000,11-20 игр (почти каждый день по несколько игр),3,3,1,3,1,5,5,5,3,4,4,5,5,5,4,1,3,4,3,5,5,3,"visage 100 игр, 57%
morphling 50 игр, 56%
sf 100 игр, 50%",17 лет или младше,29
7511,М,23,3700,3500,5200,6-10 игр (пару дней в неделю стабильно-дота),1,1,4,2,1,1,1,3,2,3,4,2,1,1,3,5,3,3,4,2,2,5,"Кунка, 321 игра,54% \ Лион 210 игр, 50% \ Зевс 139 игр, 59%",21-29 лет,16
7512,М,18,600,120,517,1-5 игр (по выходным чисто пару каток),4,4,3,2,1,1,5,4,2,3,4,5,5,1,3,5,3,5,2,5,5,1,"Доступа к аккаунту на данный момент нет, общедоступная история матчей выключена",18-20 лет,26
7513,М,14,1200,1000,1600,6-10 игр (пару дней в неделю стабильно-дота),3,2,1,5,3,3,1,5,1,4,1,3,1,5,5,2,3,1,4,4,2,2,"Рубик,102 игры 53%; Аппарат 36 игр, 59%; Шадоу Шаман 24 игры, 75%. Это герои именно моей позиции, на которых я наиграл больше всего. Аккаунт это мой первый, и будучи новичком пробовал все подряд.",17 лет или младше,24
7514,М,18,5700,5600,5000,Больше 30 игр (по много пабликов каждый день),3,4,2,2,4,5,3,5,4,3,4,2,2,4,2,3,2,3,2,1,2,1,Пудж ~200 53% худвинк 700 57% андерлорд 180 57%,18-20 лет,32
7515,М,18,1600,1400,2000,6-10 игр (пару дней в неделю стабильно-дота),1,2,1,4,1,1,3,4,3,4,2,1,2,5,5,2,3,4,3,4,1,2,"сф 60 55%, та 42 50% грим 28 60%",18-20 лет,20
7516,М,25,8200,7200,10000,20-30 игр (каждый день по несколько игр),3,4,3,5,4,1,1,1,5,5,1,1,1,5,5,4,3,3,1,3,3,2,"Инвокер 1000+, 49% дум, 800+65%, висп 300+53%",21-29 лет,27
7517,М,24,3200,2620,3700,Больше 30 игр (по много пабликов каждый день),3,3,4,2,1,5,5,5,1,4,1,1,1,5,5,2,1,1,1,5,1,1,"Слардар 200 игр 53% вин
Марс 289 игр 52%
Пудж 153 игр 52%",21-29 лет,29
7518,М,18,9300,8100,1778,"Больше 50 игр (хочу быть как ILTW, тренируюсь каждый день нон-стоп)",1,5,3,5,5,5,1,1,1,5,1,1,3,5,5,3,3,3,1,1,4,3,Морф 561 игра 52% Луна 329 игр 68% Фурион 129 игр 49%,18-20 лет,27
7519,М,20,2000,2000,2000,6-10 игр (пару дней в неделю стабильно-дота),3,5,4,5,4,3,5,4,2,3,3,1,1,1,1,2,1,4,5,1,1,1,"КОтёл, 128 игр, 68%; дазл, 55 игр, 60%; шаман, 30 игр, 43%",18-20 лет,35
7520,М,15,500,150,1000,20-30 игр (каждый день по несколько игр),1,4,2,4,3,2,1,4,2,5,2,4,2,5,5,3,3,5,3,3,4,1,Я не играю на героях на которых у меня больше всего игр,17 лет или младше,23
7521,М,19,4000,2800,3000,6-10 игр (пару дней в неделю стабильно-дота),3,1,2,4,1,5,4,4,3,5,3,1,1,5,5,3,3,4,5,2,5,3,"Феникс, 168, 69%. Пудж, 116, 57.8%, Арк Варден, 111, 66.7%",18-20 лет,27
7527,М,16,3700,3330,4000,Больше 30 игр (по много пабликов каждый день),3,5,5,5,2,5,1,5,1,4,2,4,2,5,5,4,3,3,4,1,4,4,"PUDGE, 346 игры, 53.47%
HOODWINK. 181 игры, 59.12%
LEGION COMMANDER, 135 игры, 51.11%",17 лет или младше,32
7529,М,14,2500,2000,1700,20-30 игр (каждый день по несколько игр),1,1,1,3,1,4,1,1,5,2,5,5,5,1,2,5,5,5,5,5,5,1,"1) Анти маг, 120 игр, 54%
2) Фантом Лансер 90 игр, 65%
3) Пудж 80 игр, 66%",17 лет или младше,18
7530,М,17,500,400,500,1-5 игр (по выходным чисто пару каток),1,1,1,3,2,1,2,1,1,4,2,2,1,4,5,2,1,3,1,4,5,2,"Даззл, 19 игр, 63,2%  Вич Доктор 9 игр 55,6% Джаргернаут 19 игр 47,4%",17 лет или младше,13
7532,М,22,3100,2500,2500,11-20 игр (почти каждый день по несколько игр),3,2,5,5,1,4,5,4,2,5,1,5,5,5,5,4,2,5,5,5,5,2,"Huskar 216, 59%, Pudge 190, 55%, Sky Mag 110, 57%",21-29 лет,31
7533,М,18,2500,2200,1800,1-5 игр (по выходным чисто пару каток),1,1,2,2,1,2,1,3,2,2,4,1,1,1,3,2,2,2,3,2,2,4,"Тинкеросик, 123 игры, 41.5%;   Думчик, 45 игр,  57.8%;   Фуриончик, 41 игра,  56.1%",18-20 лет,15
7534,М,17,4650,4000,3000,6-10 игр (пару дней в неделю стабильно-дота),1,2,1,3,1,1,1,4,3,4,4,5,3,1,4,2,1,5,3,2,5,5,"Tinker 219 игр  57,1%, Monkey King 124 игры 62,9%, Shadow Fiend 93 игры 61,3%",17 лет или младше,17
